POSICAO_RANKING,IBGE,UF,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,QTD_UBS,UBS_POR_10MIL,DADO_UBS_AUSENTE,QTD_LEITOS_SUS,LEITOS_SUS_POR_10MIL,DEFICIT_UBS,DEFICIT_LEITOS,IPIS,FAIXA_IPIS
5408,431447,RS,Pinhal Grande,3861.0,3.0,7.77000777000777,False,11.0,28.490028490028493,9.335679480904986,31.358422665255034,20.34705107308001,Baixa prioridade
5409,210790,MA,Passagem Franca,17591.0,9.0,5.116252629185379,False,85.0,48.32016372008413,40.30101616891152,0.0,20.15050808445576,Baixa prioridade
5410,520380,GO,Britânia,5798.0,3.0,5.174197999310107,False,24.0,41.393583994480856,39.62488073055781,0.26963651812840794,19.94725862434311,Baixa prioridade
5411,160023,AP,Ferreira Gomes,7184.0,7.0,9.743875278396438,False,18.0,25.055679287305125,0.0,39.63286670365831,19.816433351829154,Baixa prioridade
5412,311570,MG,Central de Minas,6213.0,4.0,6.438113632705617,False,22.0,35.409624979880896,24.876883625897136,14.686904848076523,19.78189423698683,Baixa prioridade
5413,220430,PI,Fronteiras,10344.0,11.0,10.634184068058778,False,26.0,25.135344160866204,0.0,39.440928581121184,19.720464290560592,Baixa prioridade
5414,431085,RS,Jaboticaba,3847.0,2.0,5.198856251624642,False,45.0,116.97426566155445,39.33715596148934,0.0,19.66857798074467,Baixa prioridade
5415,520160,GO,Araçu,3840.0,2.0,5.208333333333333,False,17.0,44.270833333333336,39.22657265204413,0.0,19.613286326022067,Baixa prioridade
5416,317043,MG,União de Minas,3818.0,2.0,5.238344683080147,False,19.0,49.764274489261396,38.87638527602133,0.0,19.438192638010666,Baixa prioridade
5417,292790,BA,Santa Inês,10625.0,6.0,5.647058823529411,False,42.0,39.52941176470588,34.10730512485162,4.761022769994355,19.434163947422988,Baixa prioridade
5418,500640,MS,Pedro Gomes,6910.0,5.0,7.23589001447178,False,22.0,31.837916063675834,15.568031470278385,23.292292304066493,19.43016188717244,Baixa prioridade
5419,421840,SC,Treze de Maio,7633.0,4.0,5.240403511070353,False,39.0,51.09393423293594,38.85236184563067,0.0,19.426180922815334,Baixa prioridade
5420,314190,MG,Minduri,3811.0,2.0,5.247966413014956,False,19.0,49.85568092364209,38.76411413903161,0.0,19.382057069515806,Baixa prioridade
5421,431520,RS,Putinga,3809.0,2.0,5.250721974271463,False,18.0,47.25649776844317,38.731960877881185,0.0,19.365980438940593,Baixa prioridade
5422,521200,GO,Jaupaci,2939.0,2.0,6.805035726437564,False,10.0,34.02517863218782,20.595453890387702,18.02247824261491,19.308966066501306,Baixa prioridade
5423,421860,SC,Trombudo Central,7599.0,4.0,5.263850506645611,False,65.0,85.53757073299118,38.57877062346346,0.0,19.28938531173173,Baixa prioridade
5424,170070,TO,Alvorada,9128.0,5.0,5.4776511831726555,False,37.0,40.53461875547765,36.08403784614632,2.3391581018478433,19.211597973997083,Baixa prioridade
5425,430950,RS,Guarani das Missões,7547.0,4.0,5.300119252683185,False,36.0,47.70107327414867,38.155568831018805,0.0,19.077784415509402,Baixa prioridade
5426,411040,PR,Indianópolis,4544.0,3.0,6.602112676056338,False,16.0,35.2112676056338,22.963261108224955,15.16481111093141,19.064036109578183,Baixa prioridade
5427,431200,RS,Mariano Moro,1884.0,1.0,5.307855626326964,False,11.0,58.3864118895966,38.06529697023606,0.0,19.03264848511803,Baixa prioridade
5428,220650,PI,Monsenhor Hipólito,7762.0,8.0,10.30662200463798,False,20.0,25.766555011594953,0.0,37.92014005540973,18.960070027704866,Baixa prioridade
5429,251670,PB,Teixeira,15129.0,14.0,9.253751074096106,False,39.0,25.77830656355344,0.0,37.89182681371381,18.945913406856906,Baixa prioridade
5430,211227,MA,Tufilândia,5633.0,3.0,5.325758920646192,False,30.0,53.25758920646192,37.856392415369115,0.0,18.928196207684557,Baixa prioridade
5431,110146,RO,Pimenteiras do Oeste,2309.0,2.0,8.661758336942398,False,6.0,25.9852750108272,0.0,37.39317372586709,18.696586862933547,Baixa prioridade
5432,410360,PR,Cambará,23393.0,,,True,79.0,33.77078613260377,,18.635391018033474,18.635391018033474,Baixa prioridade
5433,315590,MG,Rio Preto,5235.0,4.0,7.640878701050621,False,16.0,30.563514804202484,10.84242177033407,26.362731936594514,18.602576853464292,Baixa prioridade
5434,410855,PR,Godoy Moreira,2911.0,2.0,6.870491240123669,False,10.0,34.35245620061834,19.831686356526774,17.23396205944529,18.53282420798603,Baixa prioridade
5435,313470,MG,Jacinto,11115.0,6.0,5.398110661268555,False,49.0,44.08457040035988,37.01215627094453,0.0,18.506078135472265,Baixa prioridade
5436,292900,BA,São Félix,11102.0,6.0,5.404431633939831,False,98.0,88.27238335435058,36.93840001365054,0.0,18.46920000682527,Baixa prioridade
5437,421890,SC,Urubici,11064.0,6.0,5.42299349240781,False,46.0,41.57628344179321,36.721811004297564,0.0,18.360905502148782,Baixa prioridade
5438,210490,MA,Guimarães,10439.0,8.0,7.6635693074049245,False,32.0,30.654277229619698,10.577656474317251,26.144056267472422,18.360856370894837,Baixa prioridade
5439,241450,RN,Umarizal,10655.0,10.0,9.385265133740027,False,28.0,26.278742374472078,0.0,36.68611712380353,18.343058561901763,Baixa prioridade
5440,410870,PR,Grandes Rios,5527.0,3.0,5.427899402931065,False,26.0,47.04179482540257,36.664566396919525,0.0,18.332283198459763,Baixa prioridade
5441,251200,PB,Pocinhos,18038.0,10.0,5.54385186827808,False,74.0,41.02450382525779,35.311575281031566,1.1588685168718484,18.235221898951707,Baixa prioridade
5442,421810,SC,Timbé do Sul,5503.0,3.0,5.451571869889151,False,34.0,61.78448119207705,36.388344262361294,0.0,18.194172131180647,Baixa prioridade
5443,260340,PE,Calumbi,5354.0,4.0,7.4710496824803885,False,17.0,31.75196115054165,12.824071342491393,23.49938514075025,18.16172824162082,Baixa prioridade
5444,220780,PI,Paulistana,21633.0,12.0,5.54708084870337,False,89.0,41.140849627883334,35.27389792923297,0.8785543216337004,18.076226125433337,Baixa prioridade
5445,316257,MG,São João do Manteninha,5479.0,3.0,5.475451724767294,False,24.0,43.80361379813835,36.10970222226212,0.0,18.05485111113106,Baixa prioridade
5446,521370,GO,Montes Claros de Goiás,9024.0,8.0,8.865248226950355,False,24.0,26.595744680851062,0.0,35.922357328469474,17.961178664234737,Baixa prioridade
5447,250480,PB,Coremas,14987.0,36.0,24.02081804230333,False,40.0,26.689797824781476,0.0,35.69575326751057,17.847876633755284,Baixa prioridade
5448,231060,CE,Penaforte,9357.0,9.0,9.618467457518436,False,25.0,26.71796515977343,0.0,35.627889161869504,17.813944580934752,Baixa prioridade
5449,210467,MA,Governador Nunes Freire,23526.0,13.0,5.5258012411799715,False,202.0,85.86245005525801,35.52219898814168,0.0,17.76109949407084,Baixa prioridade
5450,240840,RN,Olho d'Água do Borges,3736.0,4.0,10.706638115631693,False,10.0,26.766595289079227,0.0,35.51072364963737,17.755361824818685,Baixa prioridade
5451,411910,PR,Piên,14409.0,8.0,5.552085502116733,False,61.0,42.33465195364008,35.215501140634174,0.0,17.607750570317087,Baixa prioridade
5452,431915,RS,São Miguel das Missões,7193.0,4.0,5.5609620464340335,False,31.0,43.09745585986376,35.11192520056984,0.0,17.55596260028492,Baixa prioridade
5453,210735,MA,Nova Olinda do Maranhão,14379.0,8.0,5.563669239863691,False,64.0,44.509353918909525,35.080336319312735,0.0,17.540168159656368,Baixa prioridade
5454,292690,BA,Rio do Pires,10781.0,6.0,5.565346442816065,False,56.0,51.943233466283274,35.06076587993215,0.0,17.530382939966074,Baixa prioridade
5455,421960,SC,Xavantina,3583.0,2.0,5.581914596706671,False,21.0,58.610103265420044,34.86744040855413,0.0,17.433720204277066,Baixa prioridade
5456,312270,MG,Dom Silvério,5355.0,3.0,5.602240896358543,False,35.0,65.359477124183,34.63026302068613,0.0,17.315131510343065,Baixa prioridade
5457,251650,PB,Taperoá,14358.0,9.0,6.268282490597576,False,55.0,38.30617077587407,26.85855797655124,7.708200971775227,17.283379474163233,Baixa prioridade
5458,421120,SC,Morro da Fumaça,19490.0,11.0,5.64391995895331,False,83.0,42.58594150846588,34.1439309600396,0.0,17.0719654800198,Baixa prioridade
5459,220850,PI,Porto,12323.0,7.0,5.680434959019719,False,51.0,41.386026130000815,33.71785575293947,0.2878458273740421,17.002850790156756,Baixa prioridade
5460,261000,PE,Palmares,56475.0,32.0,5.66622399291722,False,250.0,44.26737494466578,33.88367638320658,0.0,16.94183819160329,Baixa prioridade
5461,421710,SC,São Martinho,3520.0,2.0,5.681818181818182,False,20.0,56.81818181818182,33.701715620411775,0.0,16.850857810205888,Baixa prioridade
5462,430220,RS,Boa Vista do Buricá,7129.0,5.0,7.013606396409033,False,25.0,35.06803198204517,18.16174743437,15.509911472522504,16.83582945344625,Baixa prioridade
5463,170240,TO,Arraias,10511.0,6.0,5.70830558462563,False,55.0,52.32613452573495,33.39264741238212,0.0,16.69632370619106,Baixa prioridade
5464,240760,RN,Messias Targino,4410.0,3.0,6.802721088435374,False,16.0,36.281179138321995,20.622462239404584,12.58705253697785,16.604757388191217,Baixa prioridade
5465,260630,PE,Granito,7217.0,6.0,8.313703755022862,False,21.0,29.09796314258002,2.991563939524511,29.89371393454273,16.44263893703362,Baixa prioridade
5466,520980,GO,Hidrolina,3477.0,2.0,5.752085130859936,False,28.0,80.5291918320391,32.88180586248187,0.0,16.440902931240934,Baixa prioridade
5467,410610,PR,Conselheiro Mairinck,3474.0,2.0,5.757052389176742,False,20.0,57.570523891767415,32.82384541849437,0.0,16.411922709247186,Baixa prioridade
5468,290240,BA,Aurelino Leal,11339.0,8.0,7.05529588147103,False,40.0,35.27647940735515,17.675293759184925,15.007695054253517,16.34149440671922,Baixa prioridade
5469,315930,MG,Santa Rita de Jacutinga,4826.0,3.0,6.216328222130128,False,19.0,39.37007874015748,27.464786256894783,5.144906911435115,16.30484658416495,Baixa prioridade
5470,210180,MA,Benedito Leite,5599.0,5.0,8.93016610108948,False,16.0,28.576531523486338,0.0,31.15000923166143,15.575004615830714,Baixa prioridade
5471,411290,PR,Jundiaí do Sul,3372.0,2.0,5.931198102016608,False,14.0,41.51838671411625,30.791826507665903,0.0,15.395913253832951,Baixa prioridade
5472,221090,PI,Socorro do Piauí,4165.0,4.0,9.603841536614647,False,12.0,28.811524609843936,0.0,30.583835838188307,15.291917919094153,Baixa prioridade
5473,410320,PR,Bom Sucesso,6674.0,4.0,5.9934072520227755,False,29.0,43.45220257716512,30.065939162076546,0.0,15.032969581038273,Baixa prioridade
5474,261590,PE,Tuparetama,8261.0,5.0,6.052536012589274,False,35.0,42.367752088124924,29.37599533465969,0.0,14.687997667329846,Baixa prioridade
5475,230480,CE,Granjeiro,4955.0,3.0,6.054490413723512,False,25.0,50.45408678102927,29.353190408834337,0.0,14.676595204417168,Baixa prioridade
5476,314670,MG,Palma,5699.0,4.0,7.018775223723461,False,21.0,36.848569924548165,18.101434982926634,11.22002692851288,14.660730955719757,Baixa prioridade
5477,292490,BA,Planaltino,8239.0,5.0,6.068697657482705,False,36.0,43.69462313387547,29.18741321272286,0.0,14.59370660636143,Baixa prioridade
5478,313890,MG,Machacalis,6556.0,4.0,6.1012812690665035,False,48.0,73.21537522879805,28.80721140446903,0.0,14.403605702234515,Baixa prioridade
5479,110060,RO,Cacaulândia,4292.0,3.0,6.989748369058714,False,16.0,37.27865796831314,18.440134780003305,10.183807476251701,14.311971128127503,Baixa prioridade
5480,520090,GO,Amorinópolis,2906.0,2.0,6.882312456985547,False,11.0,37.852718513420506,19.693750510615786,8.80071228855806,14.247231399586923,Baixa prioridade
5481,292360,BA,Paramirim,21025.0,14.0,6.658739595719382,False,82.0,39.00118906064209,22.302510006513486,6.0336799596371264,14.168094983075306,Baixa prioridade
5482,430360,RS,Cambará do Sul,6490.0,4.0,6.163328197226503,False,33.0,50.847457627118644,28.083216944175476,0.0,14.041608472087738,Baixa prioridade
5483,220010,PI,Agricolândia,5016.0,5.0,9.96810207336523,False,15.0,29.904306220095695,0.0,27.95097594349437,13.975487971747185,Baixa prioridade
5484,260545,PE,Fernando de Noronha,3341.0,3.0,8.979347500748279,False,10.0,29.9311583358276,0.0,27.886280621085064,13.943140310542532,Baixa prioridade
5485,241475,RN,Venha-Ver,3005.0,4.0,13.311148086522463,False,9.0,29.95008319467554,0.0,27.84068459219324,13.92034229609662,Baixa prioridade
5486,314750,MG,Passabém,1609.0,1.0,6.215040397762585,False,18.0,111.87072715972654,27.479813233017254,0.0,13.739906616508627,Baixa prioridade
5487,520750,GO,Estrela do Norte,3214.0,2.0,6.222775357809583,False,18.0,56.004978220286254,27.389557866785765,0.0,13.694778933392882,Baixa prioridade
5488,310650,MG,Berilo,9638.0,6.0,6.225357958082589,False,40.0,41.502386387217264,27.35942280053419,0.007496806410117074,13.683459803472154,Baixa prioridade
5489,351660,SP,Gália,6413.0,4.0,6.237330422579136,False,27.0,42.10198035240917,27.219722121892858,0.0,13.609861060946429,Baixa prioridade
5490,240060,RN,Almino Afonso,4802.0,3.0,6.247396917950854,False,52.0,108.28821324448145,27.102261240269513,0.0,13.551130620134757,Baixa prioridade
5491,330530,RJ,São Sebastião do Alto,7993.0,5.0,6.255473539346928,False,44.0,55.04816714625297,27.008019199252303,0.0,13.504009599626151,Baixa prioridade
5492,430330,RS,Caibaté,4795.0,3.0,6.256517205422315,False,31.0,64.65067778936393,26.995841183685954,0.0,13.497920591842977,Baixa prioridade
5493,310120,MG,Aiuruoca,6389.0,4.0,6.260760682422914,False,36.0,56.34684614180623,26.946326180575824,0.0,13.473163090287912,Baixa prioridade
5494,430970,RS,Humaitá,4772.0,3.0,6.286672254819782,False,24.0,50.29337803855826,26.64397704856961,0.0,13.321988524284805,Baixa prioridade
5495,251690,PB,Uiraúna,15431.0,17.0,11.016784395048928,False,47.0,30.458168621605857,0.0,26.6165445342954,13.3082722671477,Baixa prioridade
5496,521960,GO,Santa Tereza de Goiás,3172.0,2.0,6.305170239596469,False,17.0,53.593947036569986,26.42813334925897,0.0,13.214066674629485,Baixa prioridade
5497,420410,SC,Caxambu do Sul,4752.0,3.0,6.313131313131314,False,29.0,61.02693602693603,26.335239578235303,0.0,13.167619789117651,Baixa prioridade
5498,240340,RN,Equador,5461.0,4.0,7.324665812122322,False,20.0,36.62332906061161,14.532151248434161,11.762704103660568,13.147427676047364,Baixa prioridade
5499,210923,MA,Presidente Médici,4717.0,3.0,6.359974560101759,False,24.0,50.87979648081407,25.78864924226717,0.0,12.894324621133585,Baixa prioridade
5500,241020,RN,Portalegre,7859.0,5.0,6.36213258684311,False,43.0,54.71434024685074,25.76346831144211,0.0,12.881734155721055,Baixa prioridade
5501,210970,MA,Sambaíba,6234.0,4.0,6.416426050689766,False,34.0,54.539621430863015,25.12994513437583,0.0,12.564972567187915,Baixa prioridade
5502,291420,BA,Irajuba,6232.0,4.0,6.418485237483953,False,29.0,46.534017971758665,25.10591751728161,0.0,12.552958758640806,Baixa prioridade
5503,220860,PI,Prata do Piauí,3096.0,2.0,6.459948320413437,False,16.0,51.679586563307495,24.622105614938448,0.0,12.311052807469224,Baixa prioridade
5504,522145,GO,Trombas,3080.0,2.0,6.4935064935064934,False,15.0,48.7012987012987,24.230532137613466,0.0,12.115266068806733,Baixa prioridade
5505,412390,PR,Santa Mariana,10941.0,,,True,40.0,36.55972945800201,,11.91593585779917,11.91593585779917,Baixa prioridade
5506,241060,RN,Rafael Godeiro,3005.0,2.0,6.655574043261232,False,19.0,63.2279534109817,22.339447249201143,0.0,11.169723624600572,Baixa prioridade
5507,521130,GO,Itarumã,6124.0,6.0,9.797517962116265,False,20.0,32.65839320705422,0.0,21.31550083443669,10.657750417218345,Baixa prioridade
5508,280590,SE,Riachuelo,8853.0,6.0,6.777363605557438,False,57.0,64.38495425279567,20.918345978939158,0.0,10.459172989469579,Baixa prioridade
5509,520660,GO,Cumari,2951.0,2.0,6.777363605557438,False,14.0,47.441545238902066,20.918345978939158,0.0,10.459172989469579,Baixa prioridade
5510,431500,RS,Porto Lucena,4414.0,3.0,6.796556411418215,False,25.0,56.63797009515179,20.694394761163153,0.0,10.347197380581576,Baixa prioridade
5511,211172,MA,Satubinha,8821.0,6.0,6.80194989230246,False,39.0,44.21267429996599,20.63146093997827,0.0,10.315730469989134,Baixa prioridade
5512,520830,GO,Divinópolis de Goiás,4405.0,3.0,6.81044267877412,False,28.0,63.56413166855846,20.5323628775878,0.0,10.2661814387939,Baixa prioridade
5513,312100,MG,Datas,5635.0,,,True,21.0,37.267080745341616,,10.21170070374356,10.21170070374356,Baixa prioridade
5514,520235,GO,Arenópolis,2904.0,2.0,6.887052341597796,False,14.0,48.209366391184574,19.6384431762567,0.0,9.81922158812835,Baixa prioridade
5515,412640,PR,Sertaneja,5654.0,4.0,7.074637424831978,False,23.0,40.67916519278387,17.449606998178098,1.9908995713837925,9.720253284780945,Baixa prioridade
5516,320360,ES,Mucurici,5653.0,5.0,8.84486113568017,False,19.0,33.610472315584644,0.0,19.02163820176648,9.51081910088324,Baixa prioridade
5517,313800,MG,Laranjal,6018.0,5.0,8.308408109006315,False,21.0,34.89531405782652,3.053356174746355,15.92604411193004,9.489700143338197,Baixa prioridade
5518,313330,MG,Itaobim,19263.0,17.0,8.825208949800135,False,65.0,33.74344598452993,0.0,18.701262166214704,9.350631083107352,Baixa prioridade
5519,251550,PB,Serra Branca,14131.0,10.0,7.076640011322623,False,58.0,41.04451206567122,17.426239821615425,1.1106622757952067,9.268451048705316,Baixa prioridade
5520,421530,SC,Salete,7656.0,6.0,7.836990595611285,False,29.0,37.87878787878788,8.5540905109128,8.737902861759537,8.645996686336169,Baixa prioridade
5521,310130,MG,Alagoa,2820.0,2.0,7.092198581560284,False,13.0,46.09929078014184,17.244694675123924,0.0,8.622347337561962,Baixa prioridade
5522,241360,RN,Severiano Melo,5616.0,4.0,7.122507122507123,False,51.0,90.81196581196582,16.891039524162906,0.0,8.445519762081453,Baixa prioridade
5523,241445,RN,Triunfo Potiguar,3477.0,3.0,8.628127696289905,False,12.0,34.51251078515962,0.0,16.848339449541044,8.424169724770522,Baixa prioridade
5524,110140,RO,Monte Negro,12168.0,9.0,7.396449704142012,False,49.0,40.26955950032873,13.694541044323032,2.977770498004716,8.336155771163874,Baixa prioridade
5525,330280,RJ,Mendes,18048.0,13.0,7.203014184397163,False,82.0,45.434397163120565,15.95164302942274,0.0,7.97582151471137,Baixa prioridade
5526,312210,MG,Divino das Laranjeiras,4147.0,3.0,7.2341451651796485,False,21.0,50.63901615625753,15.588391240842583,0.0,7.794195620421291,Baixa prioridade
5527,420090,SC,Angelina,5484.0,4.0,7.293946024799417,False,35.0,63.82202771699489,14.89060502693269,0.0,7.445302513466345,Baixa prioridade
5528,240690,RN,Lucrécia,3576.0,3.0,8.389261744966444,False,13.0,36.35346756152125,2.109915681144898,12.412886639138364,7.261401160141631,Baixa prioridade
5529,241070,RN,Riacho da Cruz,2724.0,2.0,7.342143906020557,False,26.0,95.44787077826724,14.328208143850759,0.0,7.1641040719253795,Baixa prioridade
5530,431843,RS,São João do Polêsine,2708.0,2.0,7.385524372230429,False,49.0,180.94534711964548,13.822023258437753,0.0,6.911011629218876,Baixa prioridade
5531,330230,RJ,Laje do Muriaé,7584.0,6.0,7.911392405063291,False,30.0,39.55696202531646,7.685933142345519,4.6946453936096475,6.190289267977583,Baixa prioridade
